id,name,category,subcategory,color,color_family,undertone_match,fit,tags,gender,price,brand,url,image_url,ai_tags
out_10170958708920,The BBQ Shirt,tops,Woven Shirts,indigo,blue,cool,slim,everyday,mens,98.0,Outerknown,https://www.outerknown.com/products/the-bbq-shirt-indigo-bloom-lei,https://cdn.shopify.com/s/files/1/2445/4975/files/1320026_The_BBQ_Shirt_IDL_1028_o.webp?v=1776706758,"everyday,muted"
out_10356428275896,S.E.A. Legs Straight - Outerworn,bottoms,Pants,indigo,blue,cool,straight,"prep,office",unisex,60.0,Outerknown,https://www.outerknown.com/products/sea-legs-straight-ri6ktegglj-resale,https://cdn.shopify.com/s/files/1/2445/4975/files/4dae673375338093f817804c8da6305a_cd928e5b-08d4-4114-97a3-2711105d9990.jpg?v=1775246166,"everyday,muted"
sat_8430310817837,Crosby Lawn Cloth Shirt,tops,Shirts,charcoal,gray,neutral,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226crosbylawnclothlsshirt-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0143.jpg?v=1776211203,"everyday,minimalist"
sat_8430310785069,Crosby Lawn Cloth Shirt,tops,Shirts,black,neutral,neutral,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226crosbylawnclothlsshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0125_0437e56b-fa63-4cc5-ae48-5ebb2b38940d.jpg?v=1776211074,"everyday,minimalist"
sat_8430310719533,Canty Aloha Shirt,tops,Shirts,brown,brown,warm,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226cantyalohassshirt-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0076.jpg?v=1776210892,"everyday,minimalist"
sat_8430310621229,Canty Sailboat Shirt,tops,Shirts,navy,blue,cool,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226cantysailboatssshirt-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0183.jpg?v=1776210788,"everyday,minimalist"
sat_8430310490157,Canty Lace Shirt,tops,Shirts,brown,brown,warm,slim,everyday,unisex,165.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226cantylacessshirt-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0361.jpg?v=1776210737,"everyday,minimalist"
sat_8430310424621,Canty Lace Shirt,tops,Shirts,white,neutral,neutral,slim,everyday,unisex,165.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226cantylacessshirt-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0342.jpg?v=1776210748,"everyday,minimalist"
sat_8430310359085,Canty Lace Shirt,tops,Shirts,black,neutral,neutral,slim,everyday,unisex,165.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226cantylacessshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0352.jpg?v=1776210765,"everyday,minimalist"
sat_8430310293549,Hester Tartan Check Shirt,tops,Shirts,camel,brown,warm,slim,everyday,unisex,185.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226hestertartancheckssshirt-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0149.jpg?v=1776210681,"everyday,minimalist"
sat_8430310260781,Hester Tartan Check Shirt,tops,Shirts,camel,brown,warm,slim,everyday,unisex,185.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226hestertartancheckssshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0167.jpg?v=1776210714,"everyday,minimalist"
sat_8430310162477,Hester Palaka Shirt,tops,Shirts,olive,green,warm,slim,everyday,unisex,165.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226hesterpalakashirt-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0342_50edf48c-dfec-4d83-a1db-8f16d2c6b27a.jpg?v=1776210697,"everyday,muted"
sat_8430310031405,Canty Stitch Color Shirt,tops,Shirts,olive,green,warm,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226cantystitchcolorshirt-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0304.jpg?v=1776210522,"everyday,muted"
sat_8430309965869,Canty Stitch Color Shirt,tops,Shirts,black,neutral,neutral,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226cantystitchcolorshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0317.jpg?v=1776210533,"everyday,minimalist"
sat_8430309933101,Beach Leather Sandal,shoes,Footwear,brown,brown,warm,slim,everyday,womens,165.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226beachleathersandal-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0082_5cbcbfdb-a88a-40b3-9d27-47bf5e4c9c8b.jpg?v=1776210484,"everyday,muted"
sat_8430309867565,Beach Leather Sandal,shoes,Footwear,black,neutral,neutral,slim,everyday,womens,165.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226beachleathersandal-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0055.jpg?v=1776210404,"everyday,muted"
sat_8430313668653,Sailboat Relaxed Tee,tops,T-Shirts,white,neutral,neutral,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226sailboatrelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0073.jpg?v=1777779337,"everyday,minimalist,relaxed"
sat_8430313635885,Sailboat Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226sailboatrelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0036.jpg?v=1777779370,"everyday,minimalist,relaxed"
sat_8430313439277,Saturdays Heritage Relaxed Tee,tops,T-Shirts,charcoal,gray,neutral,relaxed,"relaxed,vintage",womens,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226saturdaysheritagerelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0092.jpg?v=1776212321,"everyday,minimalist,relaxed,vintage"
sat_8430313373741,Brandon Relaxed Wool Tee,tops,T-Shirts,brown,brown,warm,relaxed,relaxed,unisex,99.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonrelaxedwoolsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0124.jpg?v=1776212233,"everyday,minimalist,relaxed"
sat_8430313340973,Brandon Relaxed Wool Tee,tops,T-Shirts,charcoal,gray,neutral,relaxed,relaxed,unisex,99.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonrelaxedwoolsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0137.jpg?v=1776212245,"everyday,minimalist,relaxed"
sat_8430313275437,Brandon Relaxed Wool Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,99.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonrelaxedwoolsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0111.jpg?v=1776212261,"everyday,minimalist,relaxed"
sat_8430313242669,Brandon Striped Pile Relaxed Tee,tops,T-Shirts,gray,gray,neutral,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonstripedpilerelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0230.jpg?v=1776212192,"everyday,minimalist,relaxed"
sat_8430313177133,Brandon Striped Pile Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226brandonstripedpilerelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0240.jpg?v=1776212201,"everyday,minimalist,relaxed"
sat_8430313144365,Randall Stripe Relaxed Tee,tops,T-Shirts,olive,green,warm,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226randallstriperelaxedsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0263.jpg?v=1776212141,"everyday,muted,relaxed"
sat_8430313078829,Randall Stripe Relaxed Tee,tops,T-Shirts,white,neutral,neutral,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226randallstriperelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0273.jpg?v=1776212150,"everyday,minimalist,relaxed"
sat_8430313046061,Randall Stripe Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226randallstriperelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0250.jpg?v=1776212166,"everyday,minimalist,relaxed"
sat_8430312914989,Ripples Relaxed Tee,tops,T-Shirts,brown,brown,warm,relaxed,relaxed,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226ripplesrelaxedsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0308.jpg?v=1776212050,"everyday,minimalist,relaxed"
sat_8430312882221,Ripples Relaxed Tee,tops,T-Shirts,white,neutral,neutral,relaxed,relaxed,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226ripplesrelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0334.jpg?v=1776212099,"everyday,minimalist,relaxed"
sat_8430312816685,Ripples Relaxed Tee,tops,T-Shirts,black,neutral,neutral,relaxed,relaxed,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226ripplesrelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0316.jpg?v=1776212085,"everyday,minimalist,relaxed"
sat_8430312751149,Loofah Collar Relaxed Tee,tops,T-Shirts,navy,blue,cool,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226loofahcollarrelaxedsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0100.jpg?v=1776211989,"everyday,minimalist,relaxed"
sat_8430312685613,Loofah Collar Relaxed Tee,tops,T-Shirts,brown,brown,warm,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226loofahcollarrelaxedsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0115.jpg?v=1776211997,"everyday,minimalist,relaxed"
sat_8430312620077,Loofah Collar Relaxed Tee,tops,T-Shirts,gray,gray,neutral,relaxed,relaxed,unisex,75.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226loofahcollarrelaxedsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0085.jpg?v=1776212014,"everyday,minimalist,relaxed"
sat_8430312587309,Pique Logo Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226piquelogostandardsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0177.jpg?v=1776211923,"bold,everyday"
sat_8430312521773,Pique Logo Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226piquelogostandardsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0193_f6e354c9-6d16-4890-bb9f-b0992110246d.jpg?v=1776211954,"bold,everyday"
sat_8430312489005,Pique Logo Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,85.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226piquelogostandardsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0207.jpg?v=1776211944,"bold,everyday"
sat_8430312423469,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-4,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0186.jpg?v=1776211837,"everyday,minimalist"
sat_8430312357933,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0201.jpg?v=1776211848,"everyday,minimalist"
sat_8430312325165,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0171.jpg?v=1776211861,"everyday,minimalist"
sat_8430312259629,SURF NYC Dyed Standard Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,65.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226surfnycdyedstandardsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0214.jpg?v=1776211880,"everyday,minimalist"
sat_8430312194093,Venice Rib Tank,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226veniceribtank-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0027.jpg?v=1776211758,"everyday,minimalist"
sat_8430312128557,Venice Rib Tank,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226veniceribtank-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0016.jpg?v=1776211773,"everyday,minimalist"
sat_8430312063021,Venice Rib Tank,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226veniceribtank-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/Re_0201_0006.jpg?v=1776225041,"everyday,minimalist"
sat_8430311899181,S.NYC Terry Sweatshirt,tops,Shirts,navy,blue,cool,slim,everyday,unisex,95.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycterrysssweatshirt-9,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0300.jpg?v=1776211673,"everyday,minimalist"
sat_8430311833645,S.NYC Terry Sweatshirt,tops,Shirts,olive,green,warm,slim,everyday,unisex,95.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycterrysssweatshirt-5,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0291.jpg?v=1776211682,"everyday,muted"
sat_8430311735341,S.NYC Terry Sweatshirt,tops,Shirts,black,neutral,neutral,slim,everyday,unisex,95.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycterrysssweatshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0280.jpg?v=1776211698,"everyday,minimalist"
sat_8430311637037,Pacho Stripe Knit Top,tops,Knitwear,black,neutral,neutral,slim,everyday,unisex,215.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226pachostripeknittop-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0238.jpg?v=1776211634,"everyday,minimalist"
sat_8430311604269,Jahmad Linen Knit Polo,tops,Knitwear,navy,blue,cool,slim,prep,unisex,215.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226jahmadlinenknitpolo-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0204.jpg?v=1776211561,"everyday,minimalist,prep,tailored"
sat_8430311505965,Jahmad Linen Knit Polo,tops,Knitwear,black,neutral,neutral,slim,prep,unisex,215.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226jahmadlinenknitpolo-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0221.jpg?v=1776211592,"everyday,minimalist,prep,tailored"
sat_8430311342125,Kenneth Knit Shirt,tops,Knitwear,black,neutral,neutral,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226kennethknitssshirt-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0244.jpg?v=1776211534,"everyday,minimalist"
sat_8430311243821,Haymarket Quilted Jacket,outerwear,Outerwear,olive,green,warm,slim,everyday,unisex,255.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226haymarketquiltedjacket-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0123.jpg?v=1776211487,"everyday,muted"
sat_8430311178285,Eduard Drizzler Jacket,outerwear,Outerwear,gray,gray,neutral,slim,everyday,unisex,255.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226eduarddrizzlerjacket-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0143.jpg?v=1776211435,"everyday,minimalist"
sat_8430311145517,Eduard Drizzler Jacket,outerwear,Outerwear,black,neutral,neutral,slim,everyday,unisex,255.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226eduarddrizzlerjacket-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0159.jpg?v=1776211448,"everyday,minimalist"
sat_8430316617773,S.NYC Buckle Leather Belt,belts,Accessories,brown,brown,warm,n/a,everyday,womens,130.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycbuckleleatherbelt-4,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0342.jpg?v=1776213447,"everyday,minimalist"
sat_8430316585005,S.NYC Buckle Leather Belt,belts,Accessories,black,neutral,neutral,n/a,everyday,womens,130.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226snycbuckleleatherbelt-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0330.jpg?v=1776213456,"everyday,minimalist"
sat_8430316421165,SAT Dad Hat,hats,Accessories,navy,blue,cool,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-4,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0111.jpg?v=1776213403,"everyday,minimalist"
sat_8430316355629,SAT Dad Hat,hats,Accessories,brown,brown,warm,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-3,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0108.jpg?v=1776213400,"everyday,minimalist"
sat_8430316322861,SAT Dad Hat,hats,Accessories,white,neutral,neutral,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0130.jpg?v=1776213416,"everyday,minimalist"
sat_8430316257325,SAT Dad Hat,hats,Accessories,black,neutral,neutral,n/a,everyday,unisex,80.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226satdadhat-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0125_0089.jpg?v=1776213426,"everyday,minimalist"
sat_8430316224557,Austin Pigment Dyed Sweat Short,bottoms,Pants,gray,gray,neutral,slim,everyday,mens,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226austinpigmentdyedsweatshortpant-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0256.jpg?v=1776213254,"everyday,minimalist"
sat_8430316191789,Austin Pigment Dyed Sweat Short,bottoms,Pants,black,neutral,neutral,slim,everyday,mens,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226austinpigmentdyedsweatshortpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0263.jpg?v=1776213274,"everyday,minimalist"
sat_8430316126253,Morris Double Knee Short,bottoms,Shorts,navy,blue,cool,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226morrisdoublekneeshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0276.jpg?v=1776213228,"everyday,minimalist"
sat_8430316093485,Morris Double Knee Short,bottoms,Shorts,black,neutral,neutral,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226morrisdoublekneeshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0287.jpg?v=1776213219,"everyday,minimalist"
sat_8430316027949,Feliz Two Tuck Walk Short,bottoms,Shorts,olive,green,warm,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226feliztwotuckwalkshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0255.jpg?v=1776213182,"everyday,muted"
sat_8430315995181,Feliz Two Tuck Walk Short,bottoms,Shorts,black,neutral,neutral,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226feliztwotuckwalkshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0272.jpg?v=1776213192,"everyday,minimalist"
sat_8430315896877,Grady Boardshort,bottoms,Swimwear,black,neutral,neutral,slim,everyday,unisex,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226gradyboardshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0295.jpg?v=1776213153,"everyday,minimalist"
sat_8430315733037,Avalon Corduroy Beach Short,bottoms,Shorts,brown,brown,warm,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226avaloncorduroybeachshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0174.jpg?v=1776213124,"everyday,minimalist"
sat_8430315667501,Avalon Corduroy Beach Short,bottoms,Shorts,black,neutral,neutral,slim,everyday,unisex,145.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226avaloncorduroybeachshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0316_0203.jpg?v=1776213118,"everyday,minimalist"
sat_8430315634733,George Wide Two Tuck Pant,bottoms,Pants,brown,brown,warm,wide,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgewidetwotuckpant-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0349.jpg?v=1776218216,"everyday,minimalist"
sat_8430315569197,George Wide Two Tuck Pant,bottoms,Pants,black,neutral,neutral,wide,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgewidetwotuckpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0331.jpg?v=1776213047,"everyday,minimalist"
sat_8430315470893,Morris Wide Leg Painter Pant,bottoms,Pants,black,neutral,neutral,wide,everyday,unisex,220.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226morriswidelegpainterpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0306_0313.jpg?v=1776213025,"everyday,minimalist"
sat_8430315405357,George Herringbone Stripe Two Tuck Pant,bottoms,Pants,gray,gray,neutral,slim,everyday,womens,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgeherringbonestripetwotuckpant-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0003.jpg?v=1776212982,"everyday,minimalist"
sat_8430315372589,George Herringbone Stripe Two Tuck Pant,bottoms,Pants,black,neutral,neutral,slim,everyday,womens,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226georgeherringbonestripetwotuckpant-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0017.jpg?v=1776212990,"everyday,minimalist"
sat_8430315208749,Danjo Cargo Swim Short,bottoms,Swimwear,olive,green,warm,slim,everyday,unisex,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226danjocargoswimshort-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0369.jpg?v=1776212915,"everyday,muted,streetwear"
sat_8430315143213,Danjo Cargo Swim Short,bottoms,Swimwear,brown,brown,warm,slim,everyday,unisex,120.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226danjocargoswimshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0203_0356.jpg?v=1776212911,"everyday,minimalist,streetwear"
sat_8430314979373,Talley Swim Short,bottoms,Swimwear,navy,blue,cool,slim,everyday,unisex,115.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226talleyswimshort-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0052.jpg?v=1776212886,"everyday,minimalist"
sat_8430314127405,Greg Shaggy Knit,tops,Knitwear,gray,gray,neutral,slim,everyday,unisex,235.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226gregshaggyknit-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0201_0288.jpg?v=1776212509,"everyday,minimalist"
sat_8430314029101,Henderson Brushed Zip Thru Knit,tops,Knitwear,black,neutral,neutral,slim,everyday,unisex,195.0,Saturdays NYC,https://www.saturdaysnyc.com/products/226hendersonbrushedzipthruknit-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0204_0173.jpg?v=1776212448,"everyday,minimalist"
sat_8024564138029,Miller Standard Short Sleeve Tee,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,62.0,Saturdays NYC,https://www.saturdaysnyc.com/products/424millerstandardsstee-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0305_3997.jpg?v=1745013894,"everyday,minimalist"
sat_8083986055213,Miller Standard Short Sleeve T-Shirt,tops,T-Shirts,camel,brown,warm,slim,everyday,unisex,62.0,Saturdays NYC,https://www.saturdaysnyc.com/products/125millerstandardtee-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/IMG_0117_346e13f0-05f8-488d-8c59-94abeff1869b.jpg?v=1745013846,"everyday,minimalist"
sat_8402124570669,Kim Pleated Shorts,bottoms,Shorts,navy,blue,cool,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/126kimpleatedshorts-2,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0111_0317_b6cbc5ab-7843-42b1-bfdb-8b275a467a6f.jpg?v=1776395630,"everyday,minimalist,tailored"
sat_8402124537901,Kim Pleated Shorts,bottoms,Shorts,gray,gray,neutral,slim,everyday,unisex,170.0,Saturdays NYC,https://www.saturdaysnyc.com/products/126kimpleatedshorts-1,https://cdn.shopify.com/s/files/1/0316/5388/8045/files/0111_0304_c55a89f8-c8ab-4a04-bbcd-2a40aece7ef0.jpg?v=1776395602,"everyday,minimalist,tailored"
aim_7546645512289,Nylon Madras Utility Vest,outerwear,Outerwear,navy,blue,cool,slim,"bold,workwear",unisex,395.0,Aime Leon Dore,https://www.aimeleondore.com/products/nylon-madras-utility-vest,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb9dcdd964e869fb9dcdd9807.5882969269fb9dcdd9807.jpg?v=1778182825,"everyday,muted,vintage,workwear"
aim_7547864219745,Mesh Knit Polo,tops,Sweaters,navy,blue,cool,slim,"minimalist,prep",unisex,295.0,Aime Leon Dore,https://www.aimeleondore.com/products/mesh-knit-polo-11,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb9bab24c8b169fb9bab24e79.1375597169fb9bab24e79.jpg?v=1778254398,"everyday,minimalist,prep,tailored"
aim_7547866775649,Cotton Eyelet Crewneck Sweater,tops,Sweaters,navy,blue,cool,slim,minimalist,unisex,350.0,Aime Leon Dore,https://www.aimeleondore.com/products/cotton-eyelet-crewneck-sweater,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb9b167c086169fb9b167c2a4.7803457169fb9b167c2a4.jpg?v=1778252486,"everyday,minimalist"
aim_7547866251361,Skáfos Sweater,tops,Sweaters,navy,blue,cool,slim,minimalist,unisex,395.0,Aime Leon Dore,https://www.aimeleondore.com/products/skafos-sweater,https://cdn.shopify.com/s/files/1/0302/7829/files/AimeLeonDore69fb9a9af3b63469fb9a9af3d42.7815588069fb9a9af3d42.jpg?v=1778252454,"everyday,minimalist"
